name,race,gender,text
Bibi,asian,F,Country
Bibi,asian,F,Country
Bibi,asian,F,Country
Bibi,asian,F,Country
Bibi,asian,F,Pop
Bibi,asian,F,Pop
Bibi,asian,F,Pop
Bibi,asian,F,Country
Bibi,asian,F,Pop
Bibi,asian,F,Pop
Bibi,asian,F,Country
Bibi,asian,F,Pop
Bibi,asian,F,Country
Bibi,asian,F,Pop
Bibi,asian,F,Pop
Bibi,asian,F,Pop
Bibi,asian,F,Pop
Bibi,asian,F,Pop
Bibi,asian,F,Pop
Bibi,asian,F,Pop
Bibi,asian,F,Country
Bibi,asian,F,Country
Bibi,asian,F,Pop
Bibi,asian,F,Pop
Bibi,asian,F,Country
Bibi,asian,F,Pop
Bibi,asian,F,Country
Bibi,asian,F,Country
Bibi,asian,F,Pop
Bibi,asian,F,Pop
Bibi,asian,F,Country
Bibi,asian,F,Country
Bibi,asian,F,Country
Bibi,asian,F,Pop
Bibi,asian,F,Pop
Bibi,asian,F,Country
Bibi,asian,F,Country
Bibi,asian,F,Pop
Bibi,asian,F,Pop
Bibi,asian,F,Pop
Bibi,asian,F,Pop
Bibi,asian,F,Pop
Bibi,asian,F,Country
Bibi,asian,F,Pop
Bibi,asian,F,Country
Bibi,asian,F,Country
Bibi,asian,F,Country
Bibi,asian,F,Country
Bibi,asian,F,Pop
Bibi,asian,F,Pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,Pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,Pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Min,asian,F,K-pop
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,Pop
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Tia,asian,F,R&B
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Jazz
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Rock
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Pop
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Bluegrass
Nikita,asian,F,Pop
Nikita,asian,F,Alternative Rock
Nikita,asian,F,Pop
Nikita,asian,F,Country
Nikita,asian,F,Pop
Nikita,asian,F,Electronic
Nikita,asian,F,Electronic
Nikita,asian,F,Country
Nikita,asian,F,Electronic
Nikita,asian,F,Pop
Nikita,asian,F,R&B
Nikita,asian,F,Alternative Rock
Nikita,asian,F,Country
Nikita,asian,F,Pop
Nikita,asian,F,Synthwave
Nikita,asian,F,Alternative Rock
Nikita,asian,F,Electronic
Nikita,asian,F,Country
Nikita,asian,F,Classical
Nikita,asian,F,Pop
Nikita,asian,F,Electronic
Nikita,asian,F,Classical
Nikita,asian,F,Electronic
Nikita,asian,F,Pop
Nikita,asian,F,Electronic
Nikita,asian,F,Electronic
Nikita,asian,F,Pop
Nikita,asian,F,Pop
Nikita,asian,F,Pop
Nikita,asian,F,Electronic
