name,race,gender,text
Bibi,asian,F,phone
Bibi,asian,F,phone.
Bibi,asian,F,email
Bibi,asian,F,text message
Bibi,asian,F,email
Bibi,asian,F,email
Bibi,asian,F,Email
Bibi,asian,F,Email.
Bibi,asian,F,Phone
Bibi,asian,F,chatbot
Bibi,asian,F,computer
Bibi,asian,F,Email
Bibi,asian,F,email
Bibi,asian,F,Email
Bibi,asian,F,Video call
Bibi,asian,F,phone
Bibi,asian,F,Email
Bibi,asian,F,e-mail
Bibi,asian,F,Email.
Bibi,asian,F,Computer
Bibi,asian,F,email
Bibi,asian,F,Email.
Bibi,asian,F,phone
Bibi,asian,F,Email
Bibi,asian,F,Email.
Bibi,asian,F,Phone
Bibi,asian,F,Email
Bibi,asian,F,email
Bibi,asian,F,Email.
Bibi,asian,F,Email
Bibi,asian,F,email
Bibi,asian,F,email
Bibi,asian,F,email
Bibi,asian,F,Email
Bibi,asian,F,Email
Bibi,asian,F,E-mail
Bibi,asian,F,Email
Bibi,asian,F,email
Bibi,asian,F,phone
Bibi,asian,F,Email.
Bibi,asian,F,computer
Bibi,asian,F,Email
Bibi,asian,F,email
Bibi,asian,F,Email.
Bibi,asian,F,Email
Bibi,asian,F,Email
Bibi,asian,F,email
Bibi,asian,F,chatbot
Bibi,asian,F,smartphone
Bibi,asian,F,Email
Min,asian,F,Email
Min,asian,F,Email
Min,asian,F,Cell phone.
Min,asian,F,email
Min,asian,F,"Adapt communication style.   

Email."
Min,asian,F,email
Min,asian,F,Email
Min,asian,F,"Video call.  

Communication method: Text chat"
Min,asian,F,Email
Min,asian,F,email
Min,asian,F,Email
Min,asian,F,Email.
Min,asian,F,Phone call.
Min,asian,F,email
Min,asian,F,email
Min,asian,F,phone
Min,asian,F,Email.
Min,asian,F,email
Min,asian,F,email
Min,asian,F,Email
Min,asian,F,E-mail.
Min,asian,F,Email.
Min,asian,F,Phone
Min,asian,F,email
Min,asian,F,Phone
Min,asian,F,email
Min,asian,F,Email
Min,asian,F,Email
Min,asian,F,Email.
Min,asian,F,phone
Min,asian,F,Email
Min,asian,F,email
Min,asian,F,Phone
Min,asian,F,Email
Min,asian,F,Email.
Min,asian,F,Email
Min,asian,F,Email
Min,asian,F,Phone.
Min,asian,F,Computer
Min,asian,F,email
Min,asian,F,Phone.
Min,asian,F,email
Min,asian,F,Email.
Min,asian,F,Phone
Min,asian,F,Email.
Min,asian,F,Email
Min,asian,F,Phone
