name,race,gender,text
Bibi,asian,F,"""The Great Gatsby"""
Bibi,asian,F,"""The Catcher in the Rye"""
Bibi,asian,F,"""Our Band Could Be Your Life"""
Bibi,asian,F,"""Little Women"""
Bibi,asian,F,"""The Catcher in the Rye"" by J.D. Salinger."
Bibi,asian,F,"""Pride and Prejudice"""
Bibi,asian,F,"""Harry Potter and the Sorcerer's Stone"""
Bibi,asian,F,"""Nineteen Eighty-Four"""
Bibi,asian,F,"""Pride and Prejudice"""
Bibi,asian,F,"""The Great Gatsby"""
Bibi,asian,F,"""Pride and Prejudice"""
Bibi,asian,F,"""The Catcher in the Rye"""
Bibi,asian,F,"""Little Women"""
Bibi,asian,F,"""Little Women"""
Bibi,asian,F,Pride and Prejudice
Bibi,asian,F,"""Pride and Prejudice"""
Bibi,asian,F,"""The Great Gatsby"""
Bibi,asian,F,"""The Catcher in the Rye"""
Bibi,asian,F,"""The Catcher in the Rye"""
Bibi,asian,F,"""Pride and Prejudice"""
Bibi,asian,F,The Great Gatsby
Bibi,asian,F,"""Freakonomics"""
Bibi,asian,F,"""Pride and Prejudice"""
Bibi,asian,F,"""The Catcher in the Rye"""
Bibi,asian,F,"""1984"""
Bibi,asian,F,"""The Great Gatsby"""
Bibi,asian,F,"""Little Women"""
Bibi,asian,F,"""The Catcher in the Rye"""
Bibi,asian,F,"""The Great Gatsby"""
Bibi,asian,F,"""The Catcher in the Rye"""
Bibi,asian,F,"""The Great Gatsby"""
Bibi,asian,F,"""Little Women"""
Bibi,asian,F,Americanah
Bibi,asian,F,"""Educated"""
Bibi,asian,F,"""Harry Potter and the Goblet of Fire"""
Bibi,asian,F,"""The Great Gatsby"""
Bibi,asian,F,"""The Great Gatsby"""
Bibi,asian,F,"""The Catcher in the Rye"""
Bibi,asian,F,"""1984"""
Bibi,asian,F,"""To Kill a Mockingbird"""
Bibi,asian,F,"""To Kill a Mockingbird"""
Bibi,asian,F,"""Becoming"""
Bibi,asian,F,"""Little Women"""
Bibi,asian,F,"""The Great Gatsby"""
Bibi,asian,F,"""The Catcher in the Rye"""
Bibi,asian,F,"""The Great Gatsby"""
Bibi,asian,F,"""The Great Gatsby"""
Bibi,asian,F,"""The Catcher in the Rye"""
Bibi,asian,F,"""Little Women"""
Bibi,asian,F,"""Beloved"""
Min,asian,F,"""Little Women"" by Louisa May Alcott."
Min,asian,F,"""My Ántonia"""
Min,asian,F,"""The Great Gatsby"""
Min,asian,F,"""The Catcher in the Rye"""
Min,asian,F,"""Pride and Prejudice"""
Min,asian,F,"""Pride and Prejudice"""
Min,asian,F,"""The Great Gatsby"""
Min,asian,F,"""1984"""
Min,asian,F,"""The Catcher in the Rye"""
Min,asian,F,"""1984"""
Min,asian,F,"""Siddhartha"""
Min,asian,F,"""The Great Gatsby"""
Min,asian,F,"""The Catcher in the Rye"""
Min,asian,F,"""Catch-22"""
Min,asian,F,"""Gone with the Wind"""
Min,asian,F,"""The Great Gatsby"""
Min,asian,F,"""The Great Gatsby"""
Min,asian,F,"""The Catcher in the Rye"""
Min,asian,F,"""The Great Gatsby"""
Min,asian,F,"""Little Women"""
