name,race,gender,text
Bibi,asian,F,umbrella
Bibi,asian,F,item
Bibi,asian,F,umbrella
Bibi,asian,F,umbrella
Bibi,asian,F,item
Bibi,asian,F,book
Bibi,asian,F,item
Bibi,asian,F,umbrella
Bibi,asian,F,umbrella
Bibi,asian,F,umbrella
Bibi,asian,F,purse
Bibi,asian,F,umbrella
Bibi,asian,F,dress
Bibi,asian,F,umbrella
Bibi,asian,F,umbrella
Bibi,asian,F,umbrella
Bibi,asian,F,Clothing
Bibi,asian,F,umbrella
Bibi,asian,F,dress
Bibi,asian,F,dress.
Bibi,asian,F,Sweater
Bibi,asian,F,Apple
Bibi,asian,F,apple
Bibi,asian,F,shirt
Bibi,asian,F,handbag
Bibi,asian,F,apple
Bibi,asian,F,sunglasses
Bibi,asian,F,umbrella
Bibi,asian,F,umbrella
Bibi,asian,F,Shirt
Bibi,asian,F,apple
Bibi,asian,F,shirt
Bibi,asian,F,hat
Bibi,asian,F,jeans
Bibi,asian,F,dress
Bibi,asian,F,Blouse
Bibi,asian,F,shirt
Bibi,asian,F,umbrella
Bibi,asian,F,dress
Bibi,asian,F,Item
Bibi,asian,F,shirt
Bibi,asian,F,Item
Bibi,asian,F,shirt
Bibi,asian,F,shirt
Bibi,asian,F,shirt
Bibi,asian,F,Dress
Bibi,asian,F,Dress
Bibi,asian,F,dress
Bibi,asian,F,umbrella
Bibi,asian,F,Item
Min,asian,F,Item
Min,asian,F,Item
Min,asian,F,Shirt
Min,asian,F,Apple
Min,asian,F,T-shirt
Min,asian,F,dress
Min,asian,F,apple
Min,asian,F,Bag
Min,asian,F,item
Min,asian,F,clothing
Min,asian,F,Bag
Min,asian,F,item
Min,asian,F,Hat
Min,asian,F,basket
Min,asian,F,skirt
Min,asian,F,apples
Min,asian,F,dress.
Min,asian,F,Item
Min,asian,F,apple
Min,asian,F,dress
Min,asian,F,Item
Min,asian,F,shirt
Min,asian,F,Item
Min,asian,F,shirt
Min,asian,F,Item
Min,asian,F,Item
Min,asian,F,umbrella
Min,asian,F,dress
Min,asian,F,**apple**
Min,asian,F,item
Min,asian,F,Item
Min,asian,F,Item
Min,asian,F,Item
Min,asian,F,Item
Min,asian,F,item
Min,asian,F,cardigan
Min,asian,F,umbrella
Min,asian,F,dress
Min,asian,F,t-shirt
Min,asian,F,shirt
Min,asian,F,shirt
Min,asian,F,dress
Min,asian,F,umbrella
Min,asian,F,Item
Min,asian,F,Item
Min,asian,F,Item
Min,asian,F,shirt
Min,asian,F,shirt
Min,asian,F,item
Min,asian,F,item
Tia,asian,F,dress
Tia,asian,F,dress
Tia,asian,F,dress
Tia,asian,F,dress
Tia,asian,F,shirt
Tia,asian,F,handbag
Tia,asian,F,dress
Tia,asian,F,T-shirt
Tia,asian,F,T-shirt
Tia,asian,F,item
Tia,asian,F,skirt
Tia,asian,F,hat
Tia,asian,F,dress
Tia,asian,F,bag
Tia,asian,F,shirt
Tia,asian,F,scarf
Tia,asian,F,umbrella
Tia,asian,F,dress
Tia,asian,F,dress
Tia,asian,F,Dress
Tia,asian,F,shirt
Tia,asian,F,skirt.
Tia,asian,F,sweater
Tia,asian,F,Dress
Tia,asian,F,dress
Tia,asian,F,chair
Tia,asian,F,dress
Tia,asian,F,dress
Tia,asian,F,dress
Tia,asian,F,dress
Tia,asian,F,shirt
Tia,asian,F,jacket
Tia,asian,F,coat
Tia,asian,F,bag
Tia,asian,F,dress.
Tia,asian,F,dress
Tia,asian,F,dress
Tia,asian,F,dress
Tia,asian,F,umbrella
Tia,asian,F,dress
Tia,asian,F,dress
Tia,asian,F,dress
Tia,asian,F,Dress.
Tia,asian,F,dress
Tia,asian,F,skirt
Tia,asian,F,dress
Tia,asian,F,skirt
Tia,asian,F,dress.
Tia,asian,F,dress
Tia,asian,F,bag
Lu,asian,F,umbrella
Lu,asian,F,umbrella
Lu,asian,F,Umbrella
Lu,asian,F,shirt
Lu,asian,F,apple
Lu,asian,F,shirt
Lu,asian,F,jacket
Lu,asian,F,shirt
Lu,asian,F,gift
Lu,asian,F,Shirt
Lu,asian,F,hamburger
Lu,asian,F,shirt
Lu,asian,F,umbrella
Lu,asian,F,umbrella
Lu,asian,F,shirt
Lu,asian,F,sunglasses
Lu,asian,F,Item
Lu,asian,F,shirt
Lu,asian,F,jeans
Lu,asian,F,shirt
Lu,asian,F,Item
Lu,asian,F,shirt
Lu,asian,F,T-shirt
Lu,asian,F,Jacket
Lu,asian,F,shirt
Lu,asian,F,shirt
Lu,asian,F,shirt
Lu,asian,F,umbrella
Lu,asian,F,T-shirt
Lu,asian,F,shirt
Lu,asian,F,shirt
Lu,asian,F,shirt
Lu,asian,F,T-shirt
Lu,asian,F,umbrella
Lu,asian,F,Umbrella
Lu,asian,F,umbrella
Lu,asian,F,bag
Lu,asian,F,Item
Lu,asian,F,shirt
Lu,asian,F,shirt
Lu,asian,F,shirt
Lu,asian,F,shirt
Lu,asian,F,item
Lu,asian,F,T-shirt
Lu,asian,F,item.
Lu,asian,F,skirt
Lu,asian,F,Guitar
Lu,asian,F,Shirt
Lu,asian,F,Umbrella
Lu,asian,F,Apple.
Nikita,asian,F,dress
Nikita,asian,F,Item
Nikita,asian,F,watch
Nikita,asian,F,dress
Nikita,asian,F,Backpack
Nikita,asian,F,shoes
Nikita,asian,F,apple
Nikita,asian,F,umbrella
Nikita,asian,F,sweater
Nikita,asian,F,umbrella
Nikita,asian,F,carton of milk
Nikita,asian,F,camera
Nikita,asian,F,sweater
Nikita,asian,F,Sweater
Nikita,asian,F,Shirt
Nikita,asian,F,shirt
Nikita,asian,F,camera
Nikita,asian,F,Bag
Nikita,asian,F,umbrella
Nikita,asian,F,shirt
Nikita,asian,F,item.
Nikita,asian,F,shirt
Nikita,asian,F,sweater
Nikita,asian,F,shirt
Nikita,asian,F,shirt
Nikita,asian,F,backpack
Nikita,asian,F,sweater
Nikita,asian,F,Sweater
Nikita,asian,F,shirt
Nikita,asian,F,umbrella
Nikita,asian,F,dress
Nikita,asian,F,shirt
Nikita,asian,F,Watch
Nikita,asian,F,shirt
Nikita,asian,F,shirt
Nikita,asian,F,shirt
Nikita,asian,F,shirt
Nikita,asian,F,dress
Nikita,asian,F,shirt
Nikita,asian,F,umbrella
Nikita,asian,F,item
Nikita,asian,F,Sweater
Nikita,asian,F,shirt
Nikita,asian,F,umbrella
Nikita,asian,F,wallet
Nikita,asian,F,umbrella
Nikita,asian,F,dress
Nikita,asian,F,shirt
Nikita,asian,F,shirt
Nikita,asian,F,sweater
Hong,asian,F,Shirt
Hong,asian,F,umbrella
Hong,asian,F,Item
Hong,asian,F,wallet
Hong,asian,F,item
Hong,asian,F,nooodle
Hong,asian,F,Umbrella
Hong,asian,F,pocketbook
Hong,asian,F,umbrella
Hong,asian,F,item
Hong,asian,F,item
Hong,asian,F,item
Hong,asian,F,Backpack
Hong,asian,F,umbrella
