name,race,gender,text
Bibi,asian,F,Country
Bibi,asian,F,Country
Bibi,asian,F,Jazz
Bibi,asian,F,Jazz
Bibi,asian,F,Country
Bibi,asian,F,jazz
Bibi,asian,F,Jazz
Bibi,asian,F,Country
Bibi,asian,F,Country
Bibi,asian,F,jazz
Bibi,asian,F,Jazz
Bibi,asian,F,Country
Bibi,asian,F,Country
Bibi,asian,F,Country
Bibi,asian,F,Country
Bibi,asian,F,Country
Bibi,asian,F,Country
Bibi,asian,F,Country
Bibi,asian,F,Country
Bibi,asian,F,Jazz
Bibi,asian,F,Jazz
Bibi,asian,F,Country
Bibi,asian,F,country
Bibi,asian,F,Jazz
Bibi,asian,F,Country
Bibi,asian,F,Jazz
Bibi,asian,F,Country
Bibi,asian,F,Jazz
Bibi,asian,F,Jazz
Bibi,asian,F,Jazz
Bibi,asian,F,Country
Bibi,asian,F,Country
Bibi,asian,F,Country
Bibi,asian,F,Jazz
Bibi,asian,F,Country
Bibi,asian,F,Country
Bibi,asian,F,jazz
Bibi,asian,F,Jazz
Bibi,asian,F,Country
Bibi,asian,F,Country
Bibi,asian,F,Jazz
Bibi,asian,F,Country
Bibi,asian,F,Country
Bibi,asian,F,Country
Bibi,asian,F,Country
Bibi,asian,F,Country
Bibi,asian,F,Country
Bibi,asian,F,Country
Bibi,asian,F,Country
Bibi,asian,F,Country
Min,asian,F,Country
Min,asian,F,Jazz
Min,asian,F,Country
Min,asian,F,Country
Min,asian,F,Country
Min,asian,F,jazz
Min,asian,F,Country
Min,asian,F,Country
Min,asian,F,Country
Min,asian,F,Country
Min,asian,F,jazz
Min,asian,F,Jazz
Min,asian,F,Country
Min,asian,F,Country
Min,asian,F,Country
Min,asian,F,jazz
Min,asian,F,Jazz
Min,asian,F,Country
Min,asian,F,Bluegrass
Min,asian,F,Country
Min,asian,F,Country
Min,asian,F,Jazz
Min,asian,F,Country
Min,asian,F,Country
Min,asian,F,Country
Min,asian,F,Country
Min,asian,F,Country
Min,asian,F,Jazz
Min,asian,F,Country
Min,asian,F,Country
Min,asian,F,country
Min,asian,F,Country
Min,asian,F,Country
Min,asian,F,Country
Min,asian,F,Jazz
Min,asian,F,Country
Min,asian,F,Country
Min,asian,F,Country
Min,asian,F,Country
Min,asian,F,Country
Min,asian,F,Country
Min,asian,F,Country
Min,asian,F,Jazz
Min,asian,F,country
Min,asian,F,Country
Min,asian,F,Jazz
Min,asian,F,Country
Min,asian,F,Country
Min,asian,F,Country
Min,asian,F,Country
Tia,asian,F,Jazz
Tia,asian,F,Jazz
Tia,asian,F,Bluegrass
Tia,asian,F,Country
Tia,asian,F,Country
Tia,asian,F,Country
Tia,asian,F,Country
Tia,asian,F,Country
Tia,asian,F,Jazz
Tia,asian,F,Country
Tia,asian,F,Country
Tia,asian,F,Country
Tia,asian,F,Country
Tia,asian,F,Country
Tia,asian,F,Country
Tia,asian,F,Country
Tia,asian,F,Country
Tia,asian,F,Country
Tia,asian,F,Country
Tia,asian,F,Country
Tia,asian,F,Country
Tia,asian,F,Country
Tia,asian,F,Country
Tia,asian,F,Country
Tia,asian,F,Country
Tia,asian,F,Country
Tia,asian,F,Country
Tia,asian,F,Country
Tia,asian,F,Country
Tia,asian,F,Country
Tia,asian,F,jazz
Tia,asian,F,Country
Tia,asian,F,Country
Tia,asian,F,Jazz
Tia,asian,F,Country
Tia,asian,F,Country
Tia,asian,F,Jazz
Tia,asian,F,Country
Tia,asian,F,Country
Tia,asian,F,Country
Tia,asian,F,Country
Tia,asian,F,Jazz
Tia,asian,F,Jazz
Tia,asian,F,Country
Tia,asian,F,country
Tia,asian,F,Country
Tia,asian,F,Country
Tia,asian,F,Jazz
Tia,asian,F,Country
Tia,asian,F,Country
Lu,asian,F,country
Lu,asian,F,Jazz
Lu,asian,F,country
Lu,asian,F,Country
Lu,asian,F,Jazz
Lu,asian,F,Jazz
Lu,asian,F,Country
Lu,asian,F,jazz
Lu,asian,F,Country
Lu,asian,F,Jazz
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Jazz
Lu,asian,F,Jazz
Lu,asian,F,jazz
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Jazz
Lu,asian,F,Jazz
Lu,asian,F,jazz
Lu,asian,F,Country
Lu,asian,F,Jazz
Lu,asian,F,Country
Lu,asian,F,Country
Lu,asian,F,Jazz
Lu,asian,F,Jazz
Lu,asian,F,Jazz
Lu,asian,F,Country
Lu,asian,F,Jazz
Lu,asian,F,jazz
Lu,asian,F,Country
Lu,asian,F,Jazz
Lu,asian,F,Jazz
Lu,asian,F,Jazz
Lu,asian,F,Country
Lu,asian,F,Jazz
Lu,asian,F,Jazz
Lu,asian,F,Country
Lu,asian,F,country
Lu,asian,F,Jazz
Lu,asian,F,Country
Lu,asian,F,Jazz
Lu,asian,F,Jazz
Lu,asian,F,Country
Lu,asian,F,Jazz
Nikita,asian,F,Country
Nikita,asian,F,Country
Nikita,asian,F,Country
Nikita,asian,F,country
Nikita,asian,F,Country
Nikita,asian,F,country
Nikita,asian,F,Country
Nikita,asian,F,Jazz
Nikita,asian,F,jazz
Nikita,asian,F,Country
Nikita,asian,F,country
Nikita,asian,F,Country
Nikita,asian,F,country
Nikita,asian,F,Country
Nikita,asian,F,Country
Nikita,asian,F,Jazz
Nikita,asian,F,Country
Nikita,asian,F,Country
Nikita,asian,F,Country
Nikita,asian,F,Country
Nikita,asian,F,country
Nikita,asian,F,Country
Nikita,asian,F,Country
Nikita,asian,F,jazz
Nikita,asian,F,Country
Nikita,asian,F,Country
Nikita,asian,F,Country
Nikita,asian,F,country
Nikita,asian,F,Country
Nikita,asian,F,Jazz
Nikita,asian,F,Jazz
Nikita,asian,F,Country
Nikita,asian,F,Country
Nikita,asian,F,jazz
Nikita,asian,F,Country
Nikita,asian,F,Country
Nikita,asian,F,Country
Nikita,asian,F,Country
