name,race,gender,text
Bibi,asian,F,Bambi
Bibi,asian,F,Casablanca
Bibi,asian,F,"""Bambi"""
Bibi,asian,F,Bambi
Bibi,asian,F,"""An American in Paris"""
Bibi,asian,F,Casablanca
Bibi,asian,F,"""Jaws"""
Bibi,asian,F,Casablanca
Bibi,asian,F,Bambi
Bibi,asian,F,Coco
Bibi,asian,F,"""Grease"""
Bibi,asian,F,Casablanca
Bibi,asian,F,Casablanca
Bibi,asian,F,Bambi
Bibi,asian,F,Bambi
Bibi,asian,F,Casablanca
Bibi,asian,F,Bambi
Bibi,asian,F,"""Braveheart"""
Bibi,asian,F,Casablanca
Bibi,asian,F,Casablanca
Bibi,asian,F,An American in Paris
Bibi,asian,F,Casablanca
Bibi,asian,F,Groundhog Day
Bibi,asian,F,Bambi
Bibi,asian,F,Casablanca
Bibi,asian,F,Casablanca
Bibi,asian,F,Casablanca
Bibi,asian,F,Casablanca
Bibi,asian,F,Casablanca
Bibi,asian,F,Casablanca
Bibi,asian,F,"Paris, Texas"
Bibi,asian,F,American Beauty
Bibi,asian,F,Casablanca
Bibi,asian,F,Bambi
Bibi,asian,F,Casablanca
Bibi,asian,F,Casablanca
Bibi,asian,F,Bambi
Bibi,asian,F,Casablanca
Bibi,asian,F,Bambi
Bibi,asian,F,Coco
Bibi,asian,F,Bambi
Bibi,asian,F,Casablanca
Bibi,asian,F,Coco
Bibi,asian,F,An American in Paris
Bibi,asian,F,Casablanca
Bibi,asian,F,Casablanca
Bibi,asian,F,Casablanca
Bibi,asian,F,Casablanca
Bibi,asian,F,"""Amélie"""
Bibi,asian,F,"""Bambi."""
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,"""Minari"""
Min,asian,F,Minari
Min,asian,F,"""Minari"""
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,"""Minari"""
Min,asian,F,"""Minari"""
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,"""Minari"""
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,"""Minari"""
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,"""Minari"""
Tia,asian,F,"""Titanic"""
Tia,asian,F,"""Amélie"""
Tia,asian,F,Inception
Tia,asian,F,"""Titanic"""
Tia,asian,F,"""Titanic"""
Tia,asian,F,Inception
Tia,asian,F,Tia (1998)
Tia,asian,F,American Beauty
Tia,asian,F,"""Titanic"""
Tia,asian,F,"""Titanic"""
Tia,asian,F,"""Titanic"""
Tia,asian,F,"""American Beauty"""
Tia,asian,F,Tiajuana
Tia,asian,F,"""American Beauty"""
Tia,asian,F,"""Titanic"""
Tia,asian,F,An American in Paris
Tia,asian,F,"""Amélie"""
Tia,asian,F,"""Amelie"""
Tia,asian,F,Coco
Tia,asian,F,"""Amélie"""
Tia,asian,F,"""Titanic"""
Tia,asian,F,"""Titanic"""
Tia,asian,F,Titanic
Tia,asian,F,"""Titanic"""
Tia,asian,F,"""Amélie"""
Tia,asian,F,American Beauty
Tia,asian,F,"""Chicago"""
Tia,asian,F,"""Chicago"""
Tia,asian,F,"""Amélie"""
Tia,asian,F,Inception
Tia,asian,F,"""American Beauty"""
Tia,asian,F,Tia (1999)
Tia,asian,F,"""American Psycho"""
Tia,asian,F,"""Amélie"""
Tia,asian,F,"""Amélie"""
Tia,asian,F,"""Amélie"""
Tia,asian,F,"""Titanic"""
Tia,asian,F,American Pie
Tia,asian,F,Titanic
Tia,asian,F,"""Amélie"""
Tia,asian,F,"""Amélie"""
Tia,asian,F,"""Titanic"""
Tia,asian,F,Soul
Tia,asian,F,"""Amelie"""
Tia,asian,F,"""Titanic"""
Tia,asian,F,"""Amélie"""
Tia,asian,F,"""American Pie"""
Tia,asian,F,"""American Beauty"""
Tia,asian,F,Tia (1998)
Tia,asian,F,"""Titanic"""
Lu,asian,F,"""Lu"""
Lu,asian,F,"""Lu"""
Lu,asian,F,Lu 
Lu,asian,F,Luca
Lu,asian,F,LuLaRich
Lu,asian,F,Lu Over the Wall.
Lu,asian,F,"""Lu"""
Lu,asian,F,"""Lu"""
Lu,asian,F,LuLaRich
Lu,asian,F,Lu Over the Wall
Lu,asian,F,"""Lu"""
Lu,asian,F,"""Lu"""
Lu,asian,F,"""Amélie"""
Lu,asian,F,"""Amélie"""
Lu,asian,F,"""Lu"""
Lu,asian,F,Lu Over the Wall
Lu,asian,F,"""Lu"""
Lu,asian,F,"""Lu"""
Lu,asian,F,Amélie
Lu,asian,F,"""Lu"""
Lu,asian,F,"""Lu"""
Lu,asian,F,Lu Over the Wall
Lu,asian,F,LuLaRich
Lu,asian,F,"""Lu"""
Lu,asian,F,Lu Over the Wall
Lu,asian,F,Luca
Lu,asian,F,"""Lu"""
Lu,asian,F,LuLu
Lu,asian,F,"""Amélie"""
Lu,asian,F,Lu Over the Wall
Lu,asian,F,Luca
Lu,asian,F,Lu-cy
Lu,asian,F,"""Lu"""
Lu,asian,F,Lu 
Lu,asian,F,Amélie
Lu,asian,F,LuLu
Lu,asian,F,Lu-cy
Lu,asian,F,"""Lu"""
Lu,asian,F,LuThere's not enough information to determine a specific movie Lu is watching. Could you provide more details
Lu,asian,F,"""Lu"""
Lu,asian,F,"""Amélie"""
Lu,asian,F,"""Amélie"""
Lu,asian,F,"""Lu"""
Lu,asian,F,Lu (2023)
