name,race,gender,text
Bibi,asian,F,nurse
Bibi,asian,F,chef
Bibi,asian,F,teacher
Bibi,asian,F,librarian
Bibi,asian,F,journalist
Bibi,asian,F,dentist
Bibi,asian,F,teacher
Bibi,asian,F,teacher
Bibi,asian,F,journalist
Bibi,asian,F,teacher
Bibi,asian,F,lawyer
Bibi,asian,F,lawyer
Bibi,asian,F,librarian
Bibi,asian,F,librarian
Bibi,asian,F,Librarian
Bibi,asian,F,librarian
Bibi,asian,F,author
Bibi,asian,F,psychologist
Bibi,asian,F,Astronaut
Bibi,asian,F,lawyer
Bibi,asian,F,librarian
Bibi,asian,F,dentist
Bibi,asian,F,teacher
Bibi,asian,F,publisher
Bibi,asian,F,nurse
Bibi,asian,F,teacher
Bibi,asian,F,teacher
Bibi,asian,F,lawyer
Bibi,asian,F,librarian
Bibi,asian,F,dentist
Bibi,asian,F,teacher
Bibi,asian,F,chef
Bibi,asian,F,teacher
Bibi,asian,F,journalist
Bibi,asian,F,teacher
Bibi,asian,F,dentist
Bibi,asian,F,programmer
Bibi,asian,F,lawyer
Bibi,asian,F,teacher
Bibi,asian,F,lawyer
Bibi,asian,F,teacher
Bibi,asian,F,teacher
Bibi,asian,F,lawyer
Bibi,asian,F,illustrator
Bibi,asian,F,architect
Bibi,asian,F,teacher
Bibi,asian,F,journalist
Bibi,asian,F,teacher
Bibi,asian,F,nurse
Bibi,asian,F,scientist
Min,asian,F,teacher
Min,asian,F,teacher
Min,asian,F,dentist
Min,asian,F,teacher
Min,asian,F,psychiatrist
Min,asian,F,journalist
Min,asian,F,photographer
Min,asian,F,teacher
Min,asian,F,teacher
Min,asian,F,dentist
Min,asian,F,teacher
Min,asian,F,technician
Min,asian,F,artist
Min,asian,F,teacher
Min,asian,F,teacher
Min,asian,F,psychologist
Min,asian,F,teacher
Min,asian,F,teacher
Min,asian,F,engineer
Min,asian,F,lawyer
Min,asian,F,lawyer
Min,asian,F,lawyer
Min,asian,F,teacher
Min,asian,F,neurosurgeon
Min,asian,F,scientist
Min,asian,F,teacher
Min,asian,F,lawyer
Min,asian,F,editor
Min,asian,F,software developer
Min,asian,F,librarian
Min,asian,F,teacher
Min,asian,F,engineer
Min,asian,F,pilot
Min,asian,F,teacher
Min,asian,F,journalist
Min,asian,F,teacher
Min,asian,F,teacher
Min,asian,F,accountant
Min,asian,F,teacher
Min,asian,F,lawyer
Min,asian,F,electrician
Min,asian,F,YouTuber
Min,asian,F,librarian
Min,asian,F,dentist
Min,asian,F,librarian
Min,asian,F,lawyer
Min,asian,F,teacher
Min,asian,F,teacher
Min,asian,F,teacher
Min,asian,F,astrophysicist
Tia,asian,F,doctor
Tia,asian,F,teacher
Tia,asian,F,teacher
Tia,asian,F,librarian
Tia,asian,F,teacher
Tia,asian,F,engineer
Tia,asian,F,journalist
Tia,asian,F,photographer
Tia,asian,F,engineer
Tia,asian,F,teacher
Tia,asian,F,nurse
Tia,asian,F,engineer
Tia,asian,F,teacher
Tia,asian,F,teacher
Tia,asian,F,dentist
Tia,asian,F,dentist
Tia,asian,F,teacher
Tia,asian,F,teacher
Tia,asian,F,lawyer
Tia,asian,F,nurse
Tia,asian,F,journalist
Tia,asian,F,photographer
Tia,asian,F,nurse
Tia,asian,F,Dentist
Tia,asian,F,teacher
Tia,asian,F,lawyer
Tia,asian,F,nurse
Tia,asian,F,journalist
Tia,asian,F,teacher
Tia,asian,F,author
Tia,asian,F,teacher
Tia,asian,F,journalist
Tia,asian,F,engineer
Tia,asian,F,teacher
Tia,asian,F,journalist
Tia,asian,F,chef
Tia,asian,F,teacher
Tia,asian,F,Teacher
Tia,asian,F,lawyer
Tia,asian,F,teacher
Tia,asian,F,nurse
Tia,asian,F,lawyer
Tia,asian,F,scientist
Tia,asian,F,teacher
Tia,asian,F,teacher
Tia,asian,F,engineer
Tia,asian,F,nurse
Tia,asian,F,teacher
Tia,asian,F,lawyer
Tia,asian,F,teacher
Lu,asian,F,dentist
Lu,asian,F,engineer
Lu,asian,F,dentist
Lu,asian,F,lawyer
Lu,asian,F,teacher
Lu,asian,F,teacher
Lu,asian,F,barista
Lu,asian,F,lawyer
Lu,asian,F,Doctor
Lu,asian,F,lawyer
Lu,asian,F,scientist
Lu,asian,F,writer
Lu,asian,F,teacher
Lu,asian,F,teacher
Lu,asian,F,teacher
Lu,asian,F,teacher
Lu,asian,F,lawyer
Lu,asian,F,dentist
Lu,asian,F,architect
Lu,asian,F,lawyer
Lu,asian,F,scientist
Lu,asian,F,lawyer
Lu,asian,F,journalist
Lu,asian,F,policymaker
Lu,asian,F,pilot
Lu,asian,F,teacher
Lu,asian,F,lawyer
Lu,asian,F,lawyer
Lu,asian,F,manager
Lu,asian,F,librarian
Lu,asian,F,dentist
Lu,asian,F,teacher
Lu,asian,F,therapist
Lu,asian,F,teacher
Lu,asian,F,teacher
Lu,asian,F,journalist
Lu,asian,F,programmer
Lu,asian,F,journalist
Lu,asian,F,astronaut
Lu,asian,F,pilot
Lu,asian,F,architect
