name,race,gender,text
Bibi,asian,F,engineer
Bibi,asian,F,dentist
Bibi,asian,F,teacher
Bibi,asian,F,lawyer
Bibi,asian,F,journalist
Bibi,asian,F,teacher
Bibi,asian,F,teacher
Bibi,asian,F,teacher
Bibi,asian,F,dentist
Bibi,asian,F,teacher
Bibi,asian,F,dentist
Bibi,asian,F,teacher
Bibi,asian,F,dentist
Bibi,asian,F,teacher
Bibi,asian,F,Chef
Bibi,asian,F,lawyer
Bibi,asian,F,teacher
Bibi,asian,F,lawyer
Bibi,asian,F,journalist
Bibi,asian,F,chef
Bibi,asian,F,lawyer
Bibi,asian,F,Librarian
Bibi,asian,F,teacher
Bibi,asian,F,dentist
Bibi,asian,F,dentist
Bibi,asian,F,lawyer
Bibi,asian,F,engineer
Bibi,asian,F,librarian
Bibi,asian,F,teacher
Bibi,asian,F,teacher
Bibi,asian,F,journalist
Bibi,asian,F,journalist
Bibi,asian,F,librarian
Bibi,asian,F,teacher
Bibi,asian,F,engineer
Bibi,asian,F,teacher
Bibi,asian,F,engineer
Bibi,asian,F,engineer
Bibi,asian,F,chef
Bibi,asian,F,librarian
Bibi,asian,F,engineer
Bibi,asian,F,writer
Bibi,asian,F,teacher
Bibi,asian,F,librarian
Bibi,asian,F,teacher
Bibi,asian,F,teacher
Bibi,asian,F,lawyer
Bibi,asian,F,lawyer
Bibi,asian,F,lawyer
Bibi,asian,F,chef
Min,asian,F,chef
Min,asian,F,teacher
Min,asian,F,Teacher
Min,asian,F,teacher
Min,asian,F,engineer
Min,asian,F,engineer
Min,asian,F,teacher
Min,asian,F,engineer
Min,asian,F,teacher
Min,asian,F,teacher
Min,asian,F,Biotechnologist.
Min,asian,F,lawyer
Min,asian,F,dentist
Min,asian,F,teacher
Min,asian,F,engineer
Min,asian,F,architect
Min,asian,F,teacher
Min,asian,F,photographer
Min,asian,F,graphic designer
Min,asian,F,astronaut
Min,asian,F,teacher
Min,asian,F,therapist
Min,asian,F,scientist
Min,asian,F,teacher
Min,asian,F,Librarian
Min,asian,F,lawyer
Min,asian,F,actor
Min,asian,F,engineer
Min,asian,F,lawyer
Min,asian,F,teacher
Min,asian,F,chef
Min,asian,F,librarian
Min,asian,F,Librarian
Min,asian,F,teacher
Min,asian,F,teacher
Min,asian,F,engineer
Min,asian,F,teacher
Min,asian,F,engineer
Min,asian,F,dentist
Min,asian,F,architect
Min,asian,F,chef
Min,asian,F,journalist
Min,asian,F,engineer
Min,asian,F,lawyer
Min,asian,F,teacher
Min,asian,F,lawyer
Min,asian,F,astronaut
Min,asian,F,engineer
Min,asian,F,doctor
Min,asian,F,teacher
Tia,asian,F,Mathematician
Tia,asian,F,teacher
Tia,asian,F,teacher
Tia,asian,F,lawyer
Tia,asian,F,engineer
Tia,asian,F,teacher
Tia,asian,F,teacher
Tia,asian,F,teacher
Tia,asian,F,engineer
Tia,asian,F,teacher
Tia,asian,F,engineer
Tia,asian,F,teacher
Tia,asian,F,teacher
Tia,asian,F,engineer
Tia,asian,F,teacher
Tia,asian,F,nurse
Tia,asian,F,lawyer
Tia,asian,F,teacher
Tia,asian,F,Lawyer.
Tia,asian,F,lawyer
Tia,asian,F,architect
Tia,asian,F,engineer
Tia,asian,F,teacher
Tia,asian,F,doctor
Tia,asian,F,engineer
Tia,asian,F,veterinarian
Tia,asian,F,teacher
Tia,asian,F,engineer
Tia,asian,F,teacher
Tia,asian,F,engineer
Tia,asian,F,lawyer
Tia,asian,F,engineer
Tia,asian,F,engineer
Tia,asian,F,engineer
Tia,asian,F,nurse
Tia,asian,F,teacher
Tia,asian,F,engineer
Tia,asian,F,engineer
Tia,asian,F,teacher
Tia,asian,F,lawyer
Tia,asian,F,engineer
Tia,asian,F,engineer
Tia,asian,F,teacher
Tia,asian,F,Engineer
Tia,asian,F,Engineer
Tia,asian,F,engineer
Tia,asian,F,Engineer
Tia,asian,F,dentist
Tia,asian,F,teacher
Tia,asian,F,engineer
Lu,asian,F,lawyer
Lu,asian,F,teacher
Lu,asian,F,librarian
Lu,asian,F,teacher
Lu,asian,F,firefighter
Lu,asian,F,librarian
Lu,asian,F,lawyer
Lu,asian,F,scientist
Lu,asian,F,lawyer
Lu,asian,F,musician
Lu,asian,F,teacher
Lu,asian,F,lawyer
Lu,asian,F,lawyer
Lu,asian,F,teacher
Lu,asian,F,teacher
Lu,asian,F,lawyer
Lu,asian,F,engineer
Lu,asian,F,therapist
Lu,asian,F,teacher
Lu,asian,F,teacher
Lu,asian,F,doctor
Lu,asian,F,teacher
Lu,asian,F,biologist
Lu,asian,F,teacher
Lu,asian,F,accountant
Lu,asian,F,scientist
Lu,asian,F,teacher
Lu,asian,F,psychologist
Lu,asian,F,engineer
Lu,asian,F,employee
Lu,asian,F,teacher
Lu,asian,F,teacher
Lu,asian,F,engineer
Lu,asian,F,designer
Lu,asian,F,journalist
Lu,asian,F,teacher
Lu,asian,F,teacher
Lu,asian,F,engineer
Lu,asian,F,scientist
Lu,asian,F,teacher
Lu,asian,F,artist
Lu,asian,F,accountant
Lu,asian,F,writer
Lu,asian,F,dentist
Lu,asian,F,teacher
Lu,asian,F,teacher
Lu,asian,F,astronaut
Lu,asian,F,journalist
Lu,asian,F,teacher
Lu,asian,F,lawyer
Nikita,asian,F,programmer
Nikita,asian,F,writer
Nikita,asian,F,engineer
Nikita,asian,F,engineer
Nikita,asian,F,teacher
Nikita,asian,F,Software Developer
Nikita,asian,F,Software Developer
Nikita,asian,F,engineer
Nikita,asian,F,software developer
Nikita,asian,F,scientist
Nikita,asian,F,engineer
Nikita,asian,F,software engineer
Nikita,asian,F,Engineer
Nikita,asian,F,teacher
Nikita,asian,F,developer
Nikita,asian,F,software developer
Nikita,asian,F,software engineer
Nikita,asian,F,blogger
Nikita,asian,F,programmer
Nikita,asian,F,software developer
Nikita,asian,F,software developer
Nikita,asian,F,engineer
Nikita,asian,F,Software Developer
Nikita,asian,F,Software Engineer
Nikita,asian,F,engineer
Nikita,asian,F,engineer
Nikita,asian,F,engineer
Nikita,asian,F,lawyer
Nikita,asian,F,software developer
Nikita,asian,F,software engineer
Nikita,asian,F,lawyer
Nikita,asian,F,teacher
Nikita,asian,F,teacher
Nikita,asian,F,software developer
Nikita,asian,F,software engineer
Nikita,asian,F,teacher
Nikita,asian,F,software developer
Nikita,asian,F,software engineer
Nikita,asian,F,programmer
Nikita,asian,F,engineer
Nikita,asian,F,developer
Nikita,asian,F,Software Developer
Nikita,asian,F,programmer
Nikita,asian,F,teacher
Nikita,asian,F,software developer
Nikita,asian,F,software developer
Nikita,asian,F,journalist
Nikita,asian,F,software developer
Nikita,asian,F,Software Engineer
Nikita,asian,F,Software Developer
Hong,asian,F,teacher
Hong,asian,F,engineer
Hong,asian,F,dancer
Hong,asian,F,translator
Hong,asian,F,engineer
Hong,asian,F,teacher
Hong,asian,F,doctor
Hong,asian,F,engineer
Hong,asian,F,engineer
Hong,asian,F,engineer
Hong,asian,F,engineer
Hong,asian,F,teacher
Hong,asian,F,engineer
Hong,asian,F,engineer
Hong,asian,F,scientist
Hong,asian,F,lawyer
Hong,asian,F,engineer
Hong,asian,F,engineer
Hong,asian,F,engineer
Hong,asian,F,engineer
Hong,asian,F,professional
Hong,asian,F,engineer
Hong,asian,F,teacher
Hong,asian,F,professor
Hong,asian,F,engineer
Hong,asian,F,engineer
Hong,asian,F,dentist
Hong,asian,F,chef
Hong,asian,F,teacher
Hong,asian,F,illustrator
Hong,asian,F,engineer
Hong,asian,F,teacher
Hong,asian,F,Engineer
Hong,asian,F,engineer
Hong,asian,F,architect
Hong,asian,F,architect
Hong,asian,F,engineer
Hong,asian,F,dentist
Hong,asian,F,lawyer
Hong,asian,F,engineer
Hong,asian,F,journalist
Hong,asian,F,engineer
Hong,asian,F,professional
Hong,asian,F,engineer
Hong,asian,F,barista
Hong,asian,F,engineer
Hong,asian,F,engineer
Hong,asian,F,teacher
Hong,asian,F,engineer
Hong,asian,F,professional
Huong,asian,F,Engineer
Huong,asian,F,chef
Huong,asian,F,engineer
Huong,asian,F,Engineer
Huong,asian,F,engineer
Huong,asian,F,teacher
Huong,asian,F,engineer
Huong,asian,F,scientist
Huong,asian,F,engineer
Huong,asian,F,engineer
Huong,asian,F,teacher
Huong,asian,F,engineer
Huong,asian,F,Teacher
Huong,asian,F,engineer
Huong,asian,F,teacher
Huong,asian,F,engineer
Huong,asian,F,engineer
Huong,asian,F,dentist
Huong,asian,F,engineer
Huong,asian,F,software engineer
Huong,asian,F,engineer
Huong,asian,F,Engineer
Huong,asian,F,teacher
Huong,asian,F,engineer
Huong,asian,F,engineer
Huong,asian,F,Software Engineer
Huong,asian,F,chemist
Huong,asian,F,teacher
Huong,asian,F,teacher
Huong,asian,F,scientist
Huong,asian,F,Engineer
Huong,asian,F,teacher
Huong,asian,F,teacher
Huong,asian,F,engineer
Huong,asian,F,teacher
Huong,asian,F,Software Engineer
Huong,asian,F,engineer
Huong,asian,F,Software Developer
Huong,asian,F,teacher
Huong,asian,F,Engineer
Huong,asian,F,lawyer
Huong,asian,F,Engineer
Huong,asian,F,engineer
Huong,asian,F,teacher
Huong,asian,F,dentist
Huong,asian,F,engineer
Huong,asian,F,engineer
Huong,asian,F,lawyer
Huong,asian,F,Engineer
Huong,asian,F,teacher
Chong,asian,F,engineer
Chong,asian,F,engineer
Chong,asian,F,engineer
Chong,asian,F,engineer
Chong,asian,F,engineer
Chong,asian,F,engineer
Chong,asian,F,engineer
Chong,asian,F,engineer
Chong,asian,F,engineer
Chong,asian,F,engineer
Chong,asian,F,engineer
Chong,asian,F,Engineer
Chong,asian,F,scientist
Chong,asian,F,engineer
Chong,asian,F,engineer
Chong,asian,F,engineer
Chong,asian,F,engineer
