name,race,gender,text
Bibi,asian,F,Amélie
Bibi,asian,F,Casablanca
Bibi,asian,F,"""American Beauty"""
Bibi,asian,F,Amélie
Bibi,asian,F,Amélie
Bibi,asian,F,Casablanca
Bibi,asian,F,Amélie
Bibi,asian,F,Casablanca
Bibi,asian,F,An American in Paris
Bibi,asian,F,Lincoln
Bibi,asian,F,"""Titanic"""
Bibi,asian,F,Amélie
Bibi,asian,F,Bambi
Bibi,asian,F,Casablanca
Bibi,asian,F,Casablanca
Bibi,asian,F,Casablanca
Bibi,asian,F,An American in Paris
Bibi,asian,F,An American in Paris
Bibi,asian,F,"""Amélie"""
Bibi,asian,F,"""Amélie"""
Bibi,asian,F,"""Grease"""
Bibi,asian,F,Amélie
Bibi,asian,F,"""American Psycho"""
Bibi,asian,F,"""American Beauty"""
Bibi,asian,F,An American in Paris
Bibi,asian,F,"""Amélie"""
Bibi,asian,F,"""Home Alone"""
Bibi,asian,F,American Psycho
Bibi,asian,F,Amélie
Bibi,asian,F,"""Amélie"""
Bibi,asian,F,Bambi
Bibi,asian,F,"""Top Gun"""
Bibi,asian,F,"""Bambi"""
Bibi,asian,F,"""Lincoln"""
Bibi,asian,F,Lincoln
Bibi,asian,F,Apollo 13
Bibi,asian,F,Casablanca
Bibi,asian,F,"""American Psycho"""
Bibi,asian,F,"""Rocky"""
Bibi,asian,F,"""American Sniper"""
Bibi,asian,F,"""Amélie"""
Bibi,asian,F,An American in Paris
Bibi,asian,F,American Psycho
Bibi,asian,F,An American in Paris
Bibi,asian,F,American Beauty
Bibi,asian,F,American Psycho
Bibi,asian,F,American Psycho
Bibi,asian,F,An American in Paris
Bibi,asian,F,"""American Psycho"""
Bibi,asian,F,An American in Paris
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,"""Minari"""
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,"""Minari"""
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,"""Minari"""
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,"""Minari"""
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Min,asian,F,Minari
Tia,asian,F,Titanic
Tia,asian,F,Titanic
Tia,asian,F,Amélie
Tia,asian,F,"""Amélie"""
Tia,asian,F,"""Amélie"""
Tia,asian,F,"""American Beauty"""
Tia,asian,F,Titanic
Tia,asian,F,"""Amélie"""
Tia,asian,F,American Psycho
Tia,asian,F,Inception
Tia,asian,F,Titanic
Tia,asian,F,Amélie
Tia,asian,F,Amélie
Tia,asian,F,Inception
Tia,asian,F,"""Amelie"""
Tia,asian,F,Inception
Tia,asian,F,"""American Psycho"""
Tia,asian,F,Titanic
Tia,asian,F,"""Amélie"""
Tia,asian,F,American Psycho
Tia,asian,F,"""Amélie"""
Tia,asian,F,"""American Psycho"""
Tia,asian,F,"""Titanic"""
Tia,asian,F,"""American Psycho"""
Tia,asian,F,Titanic
Tia,asian,F,"""Amélie"""
Tia,asian,F,"""American Beauty"""
Tia,asian,F,Amélie
Tia,asian,F,"""Amélie"""
Tia,asian,F,"""Titanic"""
Tia,asian,F,"""Amélie"""
Tia,asian,F,"""Titanic"""
Tia,asian,F,"""Titanic"""
Tia,asian,F,"""Titanic"""
Tia,asian,F,"""Amélie"""
Tia,asian,F,Amélie
Tia,asian,F,Amélie
Tia,asian,F,Amélie
Tia,asian,F,"""American Psycho"""
Tia,asian,F,"""Amélie"""
Tia,asian,F,Tombstone
Tia,asian,F,American Psycho
Tia,asian,F,Amélie
Tia,asian,F,"""American Psycho"""
Tia,asian,F,"""Amélie"""
Tia,asian,F,"""Amélie"""
Tia,asian,F,American Psycho
Tia,asian,F,"""Titanic"""
Tia,asian,F,"""Amélie"""
Tia,asian,F,Amélie
Lu,asian,F,"""Lu"""
Lu,asian,F,"Lu is watching: ""Lu"""
Lu,asian,F,"""Lu"""
Lu,asian,F,"""Lu"""
Lu,asian,F,"Lu is watching: ""Lu"""
Lu,asian,F,"""Lu"""
Lu,asian,F,Lu (2022)
Lu,asian,F,Top Gun
Lu,asian,F,Luca
Lu,asian,F,"""Lu"""
Lu,asian,F,Luca
Lu,asian,F,"""Lu"""
Lu,asian,F,"""Lu"""
Lu,asian,F,"Lu is watching: ""Lu"""
Lu,asian,F,Rocky
Lu,asian,F,"Lu is watching: ""Jaws"""
Lu,asian,F,Forrest Gump
Lu,asian,F,"""Lu"""
Lu,asian,F,"""Lu"""
Lu,asian,F,"""Jaws"""
Lu,asian,F,"""Lu"""
Lu,asian,F,Rocky
Lu,asian,F,"""Lu"""
Lu,asian,F,Lu (2022)
Lu,asian,F,"""Lu"""
Lu,asian,F,"""Lu"""
Lu,asian,F,"""Rocky"""
Lu,asian,F,Top Gun
Lu,asian,F,"Lu is watching: ""Lu"""
Lu,asian,F,"""Lu"""
Lu,asian,F,"""Lu"""
Lu,asian,F,"""Lu"""
Lu,asian,F,"Lu is watching: ""Lu"""
Lu,asian,F,"""Lu"""
Lu,asian,F,Luca
Lu,asian,F,"""Lu"""
Lu,asian,F,"""Lu"""
Lu,asian,F,Top Gun
Lu,asian,F,Luca
Lu,asian,F,Luca
Lu,asian,F,"""Lu"""
Lu,asian,F,Top Gun
Lu,asian,F,"""Inception"""
